ParticipantId,StartTime (America/New_York),CompletionTime (America/New_York),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Political Ideology
3A0ADB4200F24D159876F1D75B9894BC,07/24/2023 01:57:19 PM,07/24/2023 02:04:40 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
16F948C0B3F744FDAC86AE8AB8AA59D3,07/24/2023 01:57:19 PM,07/24/2023 02:01:26 PM,Redirect,,0,0,0,Pending,Conservative
FC23BE02020A4A7F881940EBBA59BAAF,07/24/2023 01:57:19 PM,07/24/2023 02:07:22 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
F77F837A62F9462AA8712CF9C99F54B3,07/24/2023 01:57:20 PM,07/24/2023 02:04:29 PM,Redirect,,0,0,0,Pending,Moderate
D6FC5C710669400AACB41470F98223C7,07/24/2023 01:57:21 PM,07/24/2023 02:00:13 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
D3000077244949BF9247948A39FD4632,07/24/2023 01:57:22 PM,07/24/2023 02:11:08 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
C74D0F18B0A546C2A2210A0DEEC43052,07/24/2023 01:57:22 PM,07/24/2023 02:01:08 PM,Redirect,,0,0,0,Pending,Moderate
4A74CE4126BA41178AEA78B1B86C1231,07/24/2023 01:57:22 PM,07/24/2023 02:16:32 PM,Redirect,,0,0,0,Pending,Conservative
A815F40CFFE6495E84BE356E7F9903F0,07/24/2023 01:57:23 PM,07/24/2023 02:05:26 PM,Redirect,,0,0,0,Pending,Moderate
1C97D54A57454F17B83E32D6C199B989,07/24/2023 01:57:23 PM,07/24/2023 02:02:08 PM,Redirect,,0,0,0,Pending,Moderate
474309EED654432980BFC7084768A048,07/24/2023 01:57:24 PM,07/24/2023 02:07:18 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
1105F280E99348E591456C83703A3BBF,07/24/2023 01:57:25 PM,07/24/2023 02:21:53 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
C5D221F3F24D4FC69E19B762A31A72F7,07/24/2023 01:57:25 PM,07/24/2023 02:02:36 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
B4C2801910A4437E86A6FFE31337C252,07/24/2023 01:57:26 PM,07/24/2023 02:31:39 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
0E951AEAFD514FFB867CEA6B9716E6EF,07/24/2023 01:57:26 PM,07/24/2023 02:06:15 PM,Redirect,,0,0,0,Pending,Conservative
3E2ED1063E8C45FE9B9D463059F8B431,07/24/2023 01:57:26 PM,07/24/2023 02:06:02 PM,Redirect,,0,0,0,Rejected,Conservative
7B749E5076974DDDBD6753DCDD1D448B,07/24/2023 01:57:26 PM,07/24/2023 02:02:26 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
DE486C956E5549A0BD5552CD8C34C086,07/24/2023 01:57:26 PM,07/24/2023 02:03:08 PM,Redirect,,0,0,0,Pending,Moderate
413C151DBB0A4824A99120CED1C1E8BB,07/24/2023 01:57:26 PM,07/24/2023 02:03:43 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
314DB5DE225941B99BD275033485B862,07/24/2023 01:57:29 PM,07/24/2023 02:02:29 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
7B8A8400E4C24D8E9D39B9F22F534212,07/24/2023 01:57:29 PM,07/24/2023 02:07:24 PM,Redirect,,0,0,0,Pending,Moderate
6CD86193E5AA4764BC61D374C3B5A295,07/24/2023 01:57:29 PM,07/24/2023 02:05:00 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
9E7674721CFE43FB93C752065AC75389,07/24/2023 01:57:30 PM,07/24/2023 02:12:46 PM,Redirect,,0,0,0,Pending,Conservative
765DD522ECFA4C09ACFAA7DAC2F0BAF3,07/24/2023 01:57:32 PM,07/24/2023 02:04:25 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
B5FB3C78DA18445992B991AECD386D27,07/24/2023 01:57:33 PM,07/24/2023 02:07:21 PM,Redirect,,0,0,0,Pending,Moderate
8FDB4436C83A472D9C703368E81AC551,07/24/2023 01:57:34 PM,07/24/2023 02:08:24 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
EE84B77299AC4A99BFAA11EFD4077875,07/24/2023 01:57:34 PM,07/24/2023 02:02:07 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
15320287CE574BA982689DD555E81480,07/24/2023 01:57:34 PM,07/24/2023 02:03:43 PM,Redirect,,0,0,0,Pending,Conservative
8640A897574E4F859544A41CCC545262,07/24/2023 01:57:34 PM,07/24/2023 02:03:34 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
0D4573619FE44AFBA261F7767D276C07,07/24/2023 01:57:36 PM,07/24/2023 02:09:45 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
25525D5C2C144CAA884FD10300D6C036,07/24/2023 01:57:36 PM,07/24/2023 02:07:44 PM,Redirect,,0,0,0,Pending,Moderate
B27DD7D5480647A19DC58E059E8FE545,07/24/2023 01:57:36 PM,07/24/2023 02:16:42 PM,Redirect,,0,0,0,Pending,Conservative
FB7B167CA9764A978A853C08D3D1D84E,07/24/2023 01:57:36 PM,07/24/2023 02:04:01 PM,Redirect,,0,0,0,Pending,Moderate
AAE6A7BF55A54CA29822014110DEFF70,07/24/2023 01:57:36 PM,07/24/2023 02:07:11 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
53AEB0EBFB3B4C24A634F1B7C7285E25,07/24/2023 01:57:36 PM,07/24/2023 02:00:31 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
17F9334BA055489FBF02E582FA2167A8,07/24/2023 01:57:37 PM,07/24/2023 02:02:36 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
092CCF726DDF453FBF5CB6172C7A7987,07/24/2023 01:57:37 PM,07/24/2023 01:59:39 PM,Redirect,,0,0,0,Pending,Conservative
29760B4C132843E3BF741451B41188DB,07/24/2023 01:57:38 PM,07/24/2023 02:06:45 PM,Redirect,,0,0,0,Pending,Moderate
171B2E65F1C743E0ABE96BE1FAEB6D56,07/24/2023 01:57:38 PM,07/24/2023 02:06:45 PM,Redirect,,0,0,0,Pending,Moderate
AD3ABD00B3C645A6948AA069F9E50CFE,07/24/2023 01:57:38 PM,07/24/2023 02:04:09 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
E24B023E45134548AB19456688265A98,07/24/2023 01:57:38 PM,07/24/2023 02:01:47 PM,Redirect,,0,0,0,Pending,Moderate
5E492745B3E04BF5B0C6B2287C271A69,07/24/2023 01:57:39 PM,07/24/2023 02:05:19 PM,Redirect,,0,0,0,Pending,Moderate
A4CF186F80ED41E6973870DB4C597F32,07/24/2023 01:57:40 PM,07/24/2023 02:07:23 PM,Redirect,,0,0,0,Pending,Moderate
8ECEB9495ED34E4ABDB219C2C3C1D8BB,07/24/2023 01:57:40 PM,07/24/2023 02:09:22 PM,Redirect,,0,0,0,Pending,Conservative
1B7B6C6E48844439A675140EDBC81584,07/24/2023 01:57:40 PM,07/24/2023 02:04:00 PM,Redirect,,0,0,0,Pending,Moderate
CF05EF295810428FB3DA66E86BC8DE59,07/24/2023 01:57:41 PM,07/24/2023 02:02:06 PM,Redirect,,0,0,0,Pending,Conservative
E616DCFBC4E64A1CB7E26766FFFFEEB8,07/24/2023 01:57:42 PM,07/24/2023 02:07:37 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
C3F6E345BD0A463985CCEBA1D3C73835,07/24/2023 01:57:42 PM,07/24/2023 02:12:24 PM,Manual,Manually Submitted,0,0,0,Pending,Conservative
7FF5336E2177444BA636D267D5F575B1,07/24/2023 01:57:43 PM,07/24/2023 02:03:04 PM,Redirect,,0,0,0,Pending,Moderate
701229F2F48F427E92CA32C418DEC7DB,07/24/2023 01:57:44 PM,07/24/2023 02:14:09 PM,Redirect,,0,0,0,Pending,Conservative
5A4271B5E62442DF849626E815631C7D,07/24/2023 01:57:45 PM,07/24/2023 02:12:25 PM,Redirect,,0,0,0,Pending,Moderate
A63789F636894A41BB6E574AB0497D40,07/24/2023 01:57:45 PM,07/24/2023 02:32:12 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
06F78509DDCF4F4A9E71E927B800BD82,07/24/2023 01:57:45 PM,07/24/2023 02:13:59 PM,Redirect,,0,0,0,Pending,Conservative
11319C7D9BA5481EB6E3A203E4F4B3BB,07/24/2023 01:57:46 PM,07/24/2023 02:05:04 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
91AA03EB57DE43819875A34308A8ABBC,07/24/2023 01:57:46 PM,07/24/2023 02:01:55 PM,Redirect,,0,0,0,Pending,Moderate
AFA9F8D813DE41D0902CBC2879677FCB,07/24/2023 01:57:46 PM,07/24/2023 02:09:01 PM,Redirect,,0,0,0,Pending,Conservative
36A6CAF081BE45309867A660FA4756D9,07/24/2023 01:57:47 PM,07/24/2023 02:12:21 PM,Redirect,,0,0,0,Pending,Conservative
9553D9389838470BB49C91343689E7F4,07/24/2023 01:57:48 PM,07/24/2023 02:05:54 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
21DADAA951224F9396F7EA60E34FDFF9,07/24/2023 01:57:49 PM,07/24/2023 02:10:35 PM,Redirect,,0,0,0,Pending,Moderate
E99CB3DAC1F1481DA3A93308667C23D6,07/24/2023 01:57:49 PM,07/24/2023 02:27:13 PM,Redirect,,0,0,0,Pending,Conservative
B943EEA9B392471F89EA13197631BEB0,07/24/2023 01:57:50 PM,07/24/2023 02:01:29 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
E1CA2435C8FA42C098D66D3C1E55BB2D,07/24/2023 01:57:50 PM,07/24/2023 02:02:46 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
3C958E7A40DA4CD29B0A7D8A8BB5CDFA,07/24/2023 01:57:50 PM,07/24/2023 02:02:25 PM,Redirect,,0,0,0,Pending,Moderate
FCA7D42E5DDA4869A097A3CED48E7A22,07/24/2023 01:57:51 PM,07/24/2023 02:27:15 PM,Redirect,,0,0,0,Pending,Conservative
CA9F7F75F27D4E148F6BBBDC07856044,07/24/2023 01:57:52 PM,07/24/2023 02:03:32 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
91F0FDC9B07A4C908A7E9CB27D8C99F7,07/24/2023 01:57:53 PM,07/24/2023 02:04:15 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
1BF219FD16654D2984BCAD607B5A595C,07/24/2023 01:57:54 PM,07/24/2023 02:21:28 PM,Redirect,,0,0,0,Pending,Moderate
F4EC577D0AE44D6EA1E498533D5C8C76,07/24/2023 01:57:56 PM,07/24/2023 02:01:33 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
9244E6693A284D76B7FB99B7022B53C1,07/24/2023 01:57:57 PM,07/24/2023 02:22:50 PM,Redirect,,0,0,0,Pending,Moderate
EEC1B671FC4C4C4BBA59C4C618C1CEB0,07/24/2023 01:57:59 PM,07/24/2023 02:12:57 PM,Redirect,,0,0,0,Pending,Moderate
0F053A8AA2C645399D2C06CEED05C28F,07/24/2023 01:58:00 PM,07/24/2023 02:02:57 PM,Redirect,,0,0,0,Pending,Conservative
4905ED3343684EFC8AF55E610B0E6F6F,07/24/2023 01:58:00 PM,07/24/2023 02:04:48 PM,Redirect,,0,0,0,Pending,Moderate
5CB76BED4B3A4DC586B042B85960FE14,07/24/2023 01:58:01 PM,07/24/2023 02:09:10 PM,Redirect,,0,0,0,Pending,Conservative
6634668A7F5742A18D0462AB474E2C23,07/24/2023 01:58:01 PM,07/24/2023 02:04:36 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
FCFCF72089B74EB4BE2C0C26233B1159,07/24/2023 01:58:03 PM,07/24/2023 01:59:23 PM,Redirect,,0,0,0,Rejected,Moderate
1320334E05CD4D0C9CB11DDD7F5A88E5,07/24/2023 01:58:05 PM,07/24/2023 02:10:56 PM,Redirect,,0,0,0,Pending,Conservative
12B1101FAE014260BFD3FC6ACF33BAFA,07/24/2023 01:58:06 PM,07/24/2023 02:04:40 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
B29FCA0288424BE4AD46710635727486,07/24/2023 01:58:06 PM,07/24/2023 02:13:45 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
42FFCCE89DD8468ABBC4FB4D8E427A95,07/24/2023 01:58:06 PM,07/24/2023 02:25:18 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
DF5E6DF781444634BFCFB953677B38F2,07/24/2023 01:58:06 PM,07/24/2023 01:59:43 PM,Redirect,,0,0,0,Rejected,Somewhat Liberal
6A06B6F8B27C480A96A7AAD9879B484D,07/24/2023 01:58:06 PM,07/24/2023 02:03:06 PM,Redirect,,0,0,0,Pending,Moderate
AE1915713E6D406ABCEED46C89E42282,07/24/2023 01:58:07 PM,07/24/2023 02:04:18 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
1AFA3BC3DF754EC691DB9DC6121C4F3C,07/24/2023 01:58:07 PM,07/24/2023 02:11:16 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
1501C5CE8BBE4B789CD17DD9FDB6A737,07/24/2023 01:58:07 PM,07/24/2023 02:08:47 PM,Redirect,,0,0,0,Pending,Moderate
D6E3457324894A55A3783890FB6EC5BE,07/24/2023 01:58:07 PM,07/24/2023 02:04:52 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
F383C9E3EA43452EAE91AEABCEEE8853,07/24/2023 01:58:08 PM,07/24/2023 02:16:36 PM,Redirect,,0,0,0,Pending,Conservative
58DD65121C374200A154C289BBF63F28,07/24/2023 01:58:08 PM,07/24/2023 02:08:31 PM,Redirect,,0,0,0,Pending,Moderate
855B9D885704401F8BEF7E4FFEED2522,07/24/2023 01:58:09 PM,07/24/2023 02:07:10 PM,Redirect,,0,0,0,Pending,Moderate
1AF289FB422C42A692D8D57CC33FC7F4,07/24/2023 01:58:09 PM,07/24/2023 02:12:53 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
2BE67863758E436BAB6D28C879D69ADF,07/24/2023 01:58:11 PM,07/24/2023 02:04:26 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
83499359DA8445C58593880B7BD1935D,07/24/2023 01:58:11 PM,07/24/2023 02:41:08 PM,Redirect,,0,0,0,Pending,Conservative
A0566D549089447AB8D53FDE080B0A9C,07/24/2023 01:58:11 PM,07/24/2023 02:09:07 PM,Redirect,,0,0,0,Pending,Moderate
7256CE06CA294F33AAA4523AB21AB50C,07/24/2023 01:58:11 PM,07/24/2023 02:12:51 PM,Redirect,,0,0,0,Pending,Moderate
26784E6E5F4A464CA60AB5021596A8F1,07/24/2023 01:58:12 PM,07/24/2023 02:29:25 PM,Redirect,,0,0,0,Pending,Conservative
C125E20118404C5F826FA62F5371B01F,07/24/2023 01:58:12 PM,07/24/2023 02:03:21 PM,Redirect,,0,0,0,Pending,Moderate
C605836AF3AF4A3C95B66C33E76EA782,07/24/2023 01:58:12 PM,07/24/2023 02:08:11 PM,Redirect,,0,0,0,Pending,Conservative
0F07CDB90B904FB79C385106E46337DE,07/24/2023 01:58:13 PM,07/24/2023 02:06:52 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
106A4BC8C3D54834A2DF3C58110D3175,07/24/2023 01:58:13 PM,07/24/2023 02:18:58 PM,Redirect,,0,0,0,Pending,Moderate
AD304E7B576041DDB61085D02D28E6EC,07/24/2023 01:58:14 PM,07/24/2023 02:12:01 PM,Redirect,,0,0,0,Pending,Conservative
F8D52DE7E5634302BB8D6890E6DDBA3F,07/24/2023 01:58:15 PM,07/24/2023 02:13:57 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
CE791658D24940268E2D468FDC7A2F88,07/24/2023 01:58:15 PM,07/24/2023 02:02:31 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
DCE159BEC1C64CBA9AA794EC01939247,07/24/2023 01:58:16 PM,07/24/2023 02:06:14 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
70673E4D17A34166A838C02CB2880DA5,07/24/2023 01:58:17 PM,07/24/2023 02:12:08 PM,Redirect,,0,0,0,Rejected,Somewhat Conservative
11640250C0F24570AC6C1FA6AC575E09,07/24/2023 01:58:18 PM,07/24/2023 02:47:09 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
F9B4CE0F2970452BBA71011E2E8BE56D,07/24/2023 01:58:18 PM,07/24/2023 02:05:53 PM,Redirect,,0,0,0,Pending,Moderate
8CF87E63AEFB40E186612B8D3BEC1D10,07/24/2023 01:58:20 PM,07/24/2023 02:10:59 PM,Redirect,,0,0,0,Pending,Conservative
EFEA43BDF59F4A31ABBB65B53B7A4813,07/24/2023 01:58:20 PM,07/24/2023 02:14:05 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
9A0A124A72D142888B2ABE63A3BE6FC6,07/24/2023 01:58:21 PM,07/24/2023 02:13:44 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
71AEE38C92B24C568F612B9014229FF4,07/24/2023 01:58:21 PM,07/24/2023 02:01:40 PM,Redirect,,0,0,0,Pending,Moderate
D643061D60E04CA2A0CF89D59F820BF8,07/24/2023 01:58:23 PM,07/24/2023 02:12:40 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
DAADFB1AC52749F7B58B8F1D754D310D,07/24/2023 01:58:23 PM,07/24/2023 02:05:30 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
7AAEFC87D3994B5C872294F31254F1E4,07/24/2023 01:58:25 PM,07/24/2023 02:08:57 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
8C1C7A88B705431E9E7E75AD3DF6AC89,07/24/2023 01:58:26 PM,07/24/2023 02:06:58 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
DA108AB368C34640BB9FCE10350C7D0E,07/24/2023 01:58:27 PM,07/24/2023 02:01:16 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
FF3A598259634A53BD8E99ECB19FD8DB,07/24/2023 01:58:28 PM,07/24/2023 02:08:33 PM,Redirect,,0,0,0,Pending,Moderate
6666A4FCD3E74567B821EE5C649CDB12,07/24/2023 01:58:31 PM,07/24/2023 02:07:48 PM,Redirect,,0,0,0,Pending,Somewhat Liberal
7E553EDCD9C949A984A200B0681A8B0B,07/24/2023 01:58:32 PM,07/24/2023 02:04:14 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
9DC3C9C233BB48E0ACFAA7B0355AAD74,07/24/2023 01:58:32 PM,07/24/2023 02:02:46 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
2D79A15E16EB42FDB17E48F1EA751110,07/24/2023 01:58:40 PM,07/24/2023 02:02:51 PM,Redirect,,0,0,0,Pending,Conservative
691FD528B9184DDDB08DCB0ADE480B2E,07/24/2023 01:58:41 PM,07/24/2023 02:04:05 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
917E60FD47AD4F7CAB9584AF61D87D88,07/24/2023 01:58:48 PM,07/24/2023 02:02:37 PM,Redirect,,0,0,0,Pending,Conservative
6A5FDF06CA8B4FE7B05C106446690B25,07/24/2023 01:58:53 PM,07/24/2023 02:04:34 PM,Redirect,,0,0,0,Pending,Conservative
DB78796A40CD47B286CF5800F9BFC708,07/24/2023 01:58:54 PM,07/24/2023 02:06:14 PM,Redirect,,0,0,0,Pending,Conservative
6BB9322B779B40D19994176DA55902A8,07/24/2023 01:58:56 PM,07/24/2023 02:08:55 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
59C69B82B2D94F9CA5CE51EED21B1ABA,07/24/2023 01:58:57 PM,07/24/2023 02:04:29 PM,Redirect,,0,0,0,Pending,Conservative
78CFD14BC60E4CD89845ED7BFCCD1A3A,07/24/2023 01:58:57 PM,07/24/2023 02:06:40 PM,Redirect,,0,0,0,Pending,Conservative
0F6854669C624B648E9113A4589855E6,07/24/2023 01:59:07 PM,07/24/2023 02:08:56 PM,Redirect,,0,0,0,Pending,Conservative
3ACA5629045140EA8F0C8375D72B18DF,07/24/2023 01:59:12 PM,07/24/2023 02:08:01 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
67A379BCCCA845FEADB981C8F6D9E179,07/24/2023 01:59:13 PM,07/24/2023 02:02:37 PM,Redirect,,0,0,0,Pending,Conservative
965B0E4313264F5A9A5222E31D9C17F3,07/24/2023 01:59:19 PM,07/24/2023 02:23:47 PM,Redirect,,0,0,0,Pending,Conservative
E1253481EABC403FAD882D8C6B9BEB1C,07/24/2023 01:59:20 PM,07/24/2023 02:05:09 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
9B0F9C1CC0AA42349D393178C4B4C29B,07/24/2023 01:59:22 PM,07/24/2023 02:04:40 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
BF34F4F148474915979CE7B993D45F33,07/24/2023 01:59:29 PM,07/24/2023 02:11:24 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
7DC4E84653E444FAB9130D62BB3B9255,07/24/2023 01:59:36 PM,07/24/2023 02:14:36 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
9B04594D157B4238B6D29D87DBA83115,07/24/2023 01:59:37 PM,07/24/2023 02:16:08 PM,Manual,Manually Submitted,0,0,0,Pending,Somewhat Conservative
AF89BDF00CB241C090F7569C8918DCD4,07/24/2023 01:59:39 PM,07/24/2023 02:06:15 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
B77F18AD392148B0A4F5476480EA6199,07/24/2023 01:59:52 PM,07/24/2023 02:03:42 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
B0DE645961FE41D1AE4B437A371FE709,07/24/2023 01:59:55 PM,07/24/2023 02:06:45 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
6E11F1F8B0494CC78EDD4CE23EBB73DA,07/24/2023 01:59:56 PM,07/24/2023 02:56:24 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
6348A80FADAF43D0835938BEAC3D8BEB,07/24/2023 01:59:56 PM,07/24/2023 02:05:26 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
A2453D6AADEF470DB67E34FD1D863A6E,07/24/2023 01:59:58 PM,07/24/2023 02:06:58 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
E58FE75DE62343ACA1A5F4C83D36950B,07/24/2023 02:00:03 PM,07/24/2023 02:06:54 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
EDC7951F4CA8487AB90818381FC5C4D1,07/24/2023 02:06:56 PM,07/24/2023 02:13:15 PM,Redirect,,0,0,0,Pending,Liberal
BE57F7D010AF48C8AF452DF9B3D4DC5A,07/24/2023 02:11:50 PM,07/24/2023 02:17:44 PM,Redirect,,0,0,0,Pending,Liberal
3FB5109B49754D9D996A1DADE4CC1DAD,07/24/2023 02:13:13 PM,07/24/2023 02:20:34 PM,Redirect,,0,0,0,Pending,Liberal
38644703C35546FBAE15C412A8C7F127,07/24/2023 02:13:17 PM,07/24/2023 02:17:04 PM,Redirect,,0,0,0,Pending,Liberal
85C92CDBAC71452684E2566DAB6C7342,07/24/2023 02:13:17 PM,07/24/2023 02:31:11 PM,Redirect,,0,0,0,Pending,Liberal
BD54093B2073426085CF23BA9F2AE53E,07/24/2023 02:13:19 PM,07/24/2023 02:22:59 PM,Manual,Manually Submitted,0,0,0,Pending,Liberal
7620F28DA2854538B595768FF632DBB6,07/24/2023 02:13:20 PM,07/24/2023 02:19:32 PM,Redirect,,0,0,0,Pending,Liberal
B99ED76F7C784C069265D0C938A97689,07/24/2023 02:13:21 PM,07/24/2023 02:22:23 PM,Redirect,,0,0,0,Pending,Liberal
D2AF9CB514BD45749913A37D0188EE18,07/24/2023 02:13:23 PM,07/24/2023 02:30:52 PM,Redirect,,0,0,0,Pending,Liberal
DDBBFEC7BFE14872AD05015F5E2628A8,07/24/2023 02:13:24 PM,07/24/2023 02:17:16 PM,Redirect,,0,0,0,Pending,Liberal
92B31FD8A16C4AA090939258F00A569B,07/24/2023 02:13:25 PM,07/24/2023 02:21:54 PM,Redirect,,0,0,0,Pending,Liberal
20D0D3D6CBE94173B5D514DE2F48B197,07/24/2023 02:13:27 PM,07/24/2023 02:25:54 PM,Redirect,,0,0,0,Pending,Liberal
AE68C4F1E8D442AC9C1F61AAFA12F92F,07/24/2023 02:13:29 PM,07/24/2023 02:19:06 PM,Redirect,,0,0,0,Pending,Liberal
C5C14C20A9574D94A238CFF7E3CC00B7,07/24/2023 02:13:30 PM,07/24/2023 02:29:58 PM,Redirect,,0,0,0,Pending,Liberal
CD8E954FE0694EA89A0B503BB91CA39D,07/24/2023 02:13:32 PM,07/24/2023 02:20:11 PM,Redirect,,0,0,0,Pending,Liberal
6DF4BAC26DEE4F9FA7C0B8D08891B590,07/24/2023 02:13:32 PM,07/24/2023 02:24:07 PM,Redirect,,0,0,0,Pending,Liberal
2070163A747E474BA268EEFC25278E42,07/24/2023 02:13:32 PM,07/24/2023 02:23:07 PM,Redirect,,0,0,0,Pending,Liberal
