ParticipantId,StartTime (America/New_York),CompletionTime (America/New_York),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Political Ideology
1004F59CA6B54CDB80305FF89E757044,08/16/2023 11:21:43 AM,08/16/2023 11:29:35 AM,Manual,Manually Submitted,0,0,0,Pending,Somewhat Conservative
42FF083050AF433C816F9814AB577CC5,08/16/2023 11:21:44 AM,08/16/2023 11:29:35 AM,Redirect,,0,0,0,Pending,Moderate
14A935C873804DC38902F3900DF28F8E,08/16/2023 11:21:45 AM,08/16/2023 11:46:18 AM,Redirect,,0,0,0,Pending,Liberal
A25E9E0D44364844AA9A2F3D5A154F44,08/16/2023 11:21:47 AM,08/16/2023 11:28:09 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
5384CB299B464A7CB132B9B39E0AC593,08/16/2023 11:21:51 AM,08/16/2023 11:26:13 AM,Redirect,,0,0,0,Pending,Moderate
14AC26F60640419982870C6396588A13,08/16/2023 11:21:52 AM,08/16/2023 11:28:36 AM,Redirect,,0,0,0,Pending,Conservative
D69BE91EFE914BA8A65E8D7B39D95ABA,08/16/2023 11:21:53 AM,08/16/2023 11:30:10 AM,Manual,Manually Submitted,0,0,0,Pending,Somewhat Conservative
866EA17107974B69A2ADB4F51A58E121,08/16/2023 11:21:53 AM,08/16/2023 11:29:43 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
CBB6DE66E678475BADDEF748F60E5105,08/16/2023 11:21:56 AM,08/16/2023 11:33:21 AM,Redirect,,0,0,0,Pending,Conservative
7797BD34431940B396C57112D07CE38E,08/16/2023 11:21:56 AM,08/16/2023 11:39:54 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
0C045E44B6AD44129157F4C5DC2C5BE2,08/16/2023 11:21:59 AM,08/16/2023 11:26:40 AM,Redirect,,0,0,0,Pending,Moderate
BC92BF60913948E999233E63483F9E1D,08/16/2023 11:21:59 AM,08/16/2023 11:28:06 AM,Redirect,,0,0,0,Pending,Conservative
D5DE0F46EEF341A383C94F3271F02925,08/16/2023 11:22:02 AM,08/16/2023 11:29:33 AM,Redirect,,0,0,0,Pending,Conservative
7E74F3ABE16043919266C1F070564D97,08/16/2023 11:22:03 AM,08/16/2023 11:27:27 AM,Redirect,,0,0,0,Pending,Liberal
6E98BC8644A24342A3EF05F1FC67504C,08/16/2023 11:22:05 AM,08/16/2023 11:27:37 AM,Redirect,,0,0,0,Pending,Conservative
A247620E78444DE4885DEBEC395C965D,08/16/2023 11:22:06 AM,08/16/2023 11:38:39 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
60B62D2058D24418965396147B2746C3,08/16/2023 11:22:11 AM,08/16/2023 11:29:30 AM,Redirect,,0,0,0,Pending,Conservative
A09E5BE893AD458F962CAFB15189D7D7,08/16/2023 11:22:14 AM,08/16/2023 11:27:31 AM,Redirect,,0,0,0,Pending,Conservative
414CE39AD46E442D8DA188D0C9C50CFC,08/16/2023 11:22:15 AM,08/16/2023 11:27:12 AM,Redirect,,0,0,0,Pending,Conservative
93FE71F9275B4D78B61ED4767588C1B0,08/16/2023 11:22:15 AM,08/16/2023 11:31:08 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
671725CD3AC2486EBFE61AEECF6B1FAA,08/16/2023 11:22:16 AM,08/16/2023 11:27:52 AM,Redirect,,0,0,0,Pending,Moderate
6092417075EB44E7A6C8B48F9A6CFB4B,08/16/2023 11:22:19 AM,08/16/2023 11:35:39 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
7F81E05ABC324285A60B428A32C7511D,08/16/2023 11:22:20 AM,08/16/2023 11:31:43 AM,Redirect,,0,0,0,Pending,Moderate
80F73BDF637441C68134824003DD8D40,08/16/2023 11:22:21 AM,08/16/2023 11:27:26 AM,Redirect,,0,0,0,Pending,Moderate
1D71A5F423D14CCDAC4CFD7D6589BDBE,08/16/2023 11:22:21 AM,08/16/2023 11:36:09 AM,Redirect,,0,0,0,Pending,Moderate
39AEB6B776C04EB099FFF56DE62B14C4,08/16/2023 11:22:23 AM,,,,0,0,0,Returned,Somewhat Liberal
C47AFFCD72EB4F5E954A1A6E3FC13EF4,08/16/2023 11:22:23 AM,08/16/2023 11:32:07 AM,Redirect,,0,0,0,Pending,Conservative
87EE41F6127E4C2DB97D61F7BF43047D,08/16/2023 11:22:23 AM,08/16/2023 11:28:14 AM,Redirect,,0,0,0,Pending,Moderate
1D3B9707F0B64B38A0AF06A16008FF33,08/16/2023 11:22:24 AM,08/16/2023 11:29:45 AM,Redirect,,0,0,0,Pending,Moderate
DAA4E9B82E0F420CAC002F39236DFDCF,08/16/2023 11:22:24 AM,08/16/2023 11:32:15 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
AF3ADF2DA568403FA08AC9F65ECE5AD3,08/16/2023 11:22:24 AM,08/16/2023 11:31:54 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
A46E39295639449585451B5E423D6B61,08/16/2023 11:22:24 AM,08/16/2023 11:27:03 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
9171C9EEC35A470BBE4FF0533D004B28,08/16/2023 11:22:27 AM,08/16/2023 11:27:08 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
D91E7C62F57A49F4ACA5607475D2A260,08/16/2023 11:22:29 AM,08/16/2023 11:30:06 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
CE4A18A4BC9D41669A7BFBF518A54FA5,08/16/2023 11:22:29 AM,08/16/2023 11:28:16 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
7A86A53CB04B4A4D99DDF2670A5A822B,08/16/2023 11:22:30 AM,08/16/2023 11:28:47 AM,Redirect,,0,0,0,Pending,Liberal
D92F5DFDB6194D919231B4EFCF34BAF0,08/16/2023 11:22:34 AM,08/16/2023 11:30:58 AM,Redirect,,0,0,0,Pending,Liberal
4396202DACA64F4292B87E7CCA144B41,08/16/2023 11:22:35 AM,08/16/2023 11:28:52 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
939FA9F26CC745BB8501F31F9772E8CB,08/16/2023 11:22:35 AM,08/16/2023 11:27:58 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
E9E2ACF2E14745068BA0DC46691750D4,08/16/2023 11:22:36 AM,08/16/2023 11:31:04 AM,Manual,Manually Submitted,0,0,0,Pending,Somewhat Liberal
4F173FA225434797A1EA6C07DB0EEC88,08/16/2023 11:22:37 AM,08/16/2023 11:29:07 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
D24AE6F9642D4D808E8ABD389BA93DAA,08/16/2023 11:22:39 AM,08/16/2023 11:28:24 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
27DA0C17F33947D2B77BDF4787411343,08/16/2023 11:22:41 AM,08/16/2023 11:30:24 AM,Redirect,,0,0,0,Pending,Liberal
E066D0CD9E014965986896CB38DCE8D9,08/16/2023 11:22:50 AM,08/16/2023 11:30:00 AM,Redirect,,0,0,0,Pending,Liberal
F2A88B8549DE49A1AFD06617A9FBD49E,08/16/2023 11:22:53 AM,08/16/2023 11:29:17 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
3BFB5D6B26CF4AA2AF6071C252598B9E,08/16/2023 11:22:54 AM,08/16/2023 11:33:01 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
6BC58A555C8E4B379F8FF6C36F641A92,08/16/2023 11:23:16 AM,08/16/2023 11:28:56 AM,Redirect,,0,0,0,Pending,Liberal
6950DD7A06E3421BA91745B20FCE63A7,08/16/2023 11:23:16 AM,08/16/2023 11:29:28 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
7D31871CCC184A9FA9F05DF761C63588,08/16/2023 11:23:26 AM,08/16/2023 11:34:46 AM,Redirect,,0,0,0,Pending,Liberal
19549E6E0772430EB55490ADCBD0E961,08/16/2023 11:23:27 AM,08/16/2023 11:32:40 AM,Redirect,,0,0,0,Pending,Somewhat Conservative
9BA21584E852433B84023184E3D937F6,08/16/2023 11:24:00 AM,08/16/2023 11:42:36 AM,Redirect,,0,0,0,Pending,Liberal
089660F0CC9342DD8B346ADBBCF0DA74,08/16/2023 11:24:02 AM,08/16/2023 11:30:23 AM,Redirect,,0,0,0,Pending,Liberal
C1ED48FEDF614F73BB0D2E36DEBE374A,08/16/2023 11:24:07 AM,08/16/2023 11:29:10 AM,Redirect,,0,0,0,Pending,Liberal
0B912B6B2279490E8F137A6EF759DE77,08/16/2023 11:24:48 AM,08/16/2023 11:34:50 AM,Redirect,,0,0,0,Pending,Liberal
0BC2CA097EC04C0C8857A0ADA2469C09,08/16/2023 11:25:34 AM,08/16/2023 11:36:10 AM,Redirect,,0,0,0,Pending,Liberal
F7DAD0BED9064B0BB4B49B3BCF58609E,08/16/2023 11:25:37 AM,08/16/2023 11:31:10 AM,Redirect,,0,0,0,Pending,Liberal
7C7C5A02D261468B933EF149B2A04D9D,08/16/2023 11:25:47 AM,08/16/2023 11:32:15 AM,Redirect,,0,0,0,Pending,Somewhat Liberal
