participantId,idx_of_question,who_answers_first,bot_detection,ideology_distance,answer_distance,validity_level,has_SCM_label
03204146D04547308EC69CEDD44A37F9,5,1,False,0.0,2.1016666666666666,3,True
03204146D04547308EC69CEDD44A37F9,0,0,False,1.0,5.0,3,False
03204146D04547308EC69CEDD44A37F9,1,2,False,1.0,1.1,3,False
03204146D04547308EC69CEDD44A37F9,2,0,False,1.0,1.4666666666666668,3,False
03204146D04547308EC69CEDD44A37F9,4,2,False,1.0,1.4,3,False
034AA152656B4D7A978ECD958E2EC126,2,1,False,0.0,2.7451851851851843,3,False
034AA152656B4D7A978ECD958E2EC126,1,1,False,0.0,1.6666666666666667,3,False
034AA152656B4D7A978ECD958E2EC126,0,0,False,0.0,1.0,3,False
034AA152656B4D7A978ECD958E2EC126,4,0,False,0.0,1.2000000000000002,3,False
034AA152656B4D7A978ECD958E2EC126,3,2,False,0.0,0.34999999999999953,3,False
034AA152656B4D7A978ECD958E2EC126,5,2,False,0.0,1.4,3,False
03DE8461A90E4AE08F72F2258BBA7832,4,1,False,0.0,2.3066666666666666,3,True
03DE8461A90E4AE08F72F2258BBA7832,0,1,False,0.0,1.74,3,True
03DE8461A90E4AE08F72F2258BBA7832,2,0,True,2.8,1.4000000000000004,3,False
03DE8461A90E4AE08F72F2258BBA7832,3,2,False,0.19999999999999996,3.5,3,True
03DE8461A90E4AE08F72F2258BBA7832,1,0,True,2.8,3.1,3,False
03DE8461A90E4AE08F72F2258BBA7832,5,2,False,0.19999999999999996,1.1,3,True
040AAF45726B4A618FCB6455DF62C39B,1,1,False,0.0,3.0,3,False
040AAF45726B4A618FCB6455DF62C39B,0,0,False,1.8,3.2,3,False
040AAF45726B4A618FCB6455DF62C39B,4,1,False,0.0,2.1666666666666665,3,False
040AAF45726B4A618FCB6455DF62C39B,5,2,False,0.19999999999999996,4.6,3,False
040AAF45726B4A618FCB6455DF62C39B,3,2,False,0.19999999999999996,5.200000000000001,3,False
040AAF45726B4A618FCB6455DF62C39B,2,0,False,1.8,2.0666666666666664,3,False
042B7D1944794656BCC8A0B16E29DB80,2,1,False,0.0,1.891851851851852,3,False
042B7D1944794656BCC8A0B16E29DB80,5,2,False,0.6000000000000001,0.19999999999999996,2,False
042B7D1944794656BCC8A0B16E29DB80,1,0,True,1.6,1.1,2,False
042B7D1944794656BCC8A0B16E29DB80,0,0,True,1.6,1.1,2,False
042B7D1944794656BCC8A0B16E29DB80,4,2,False,0.6000000000000001,1.5,2,False
042B7D1944794656BCC8A0B16E29DB80,3,1,False,0.0,1.9266666666666665,3,False
04DD3F7F8D9B44C8901EE90862C8861F,3,1,False,0.0,3.0,3,True
04DD3F7F8D9B44C8901EE90862C8861F,4,1,False,0.0,1.6666666666666667,3,True
04DD3F7F8D9B44C8901EE90862C8861F,5,2,False,2.0,2.6,3,False
04DD3F7F8D9B44C8901EE90862C8861F,2,2,False,2.0,2.6,3,False
04DD3F7F8D9B44C8901EE90862C8861F,1,0,False,1.1,2.6,3,True
04DD3F7F8D9B44C8901EE90862C8861F,0,0,False,1.1,2.1,3,True
057F3499D929485487C0D41776306BAE,2,1,False,0.0,1.5740740740740737,3,True
057F3499D929485487C0D41776306BAE,1,1,False,0.0,1.5416666666666667,3,True
057F3499D929485487C0D41776306BAE,5,0,True,1.7,0.8999999999999999,3,False
057F3499D929485487C0D41776306BAE,3,0,True,1.7,1.25,3,False
057F3499D929485487C0D41776306BAE,0,2,False,1.0,2.2,3,True
057F3499D929485487C0D41776306BAE,4,2,False,1.0,2.3,3,True
062AA6EFA57B4FF2A6B6E8479B632B94,0,1,False,0.0,1.5,3,True
062AA6EFA57B4FF2A6B6E8479B632B94,1,1,False,0.0,1.5,3,True
062AA6EFA57B4FF2A6B6E8479B632B94,5,2,False,0.6000000000000001,1.0000000000000002,3,True
062AA6EFA57B4FF2A6B6E8479B632B94,4,0,False,3.4,0.8999999999999999,3,True
062AA6EFA57B4FF2A6B6E8479B632B94,2,2,False,0.6000000000000001,3.6,3,True
062AA6EFA57B4FF2A6B6E8479B632B94,3,0,False,3.4,1.6499999999999986,3,True
06A79881A79D4E1CA265E2B847F7A5F4,4,1,False,0.0,3.0,1,True
06A79881A79D4E1CA265E2B847F7A5F4,0,0,False,0.30000000000000004,2.6,3,True
06A79881A79D4E1CA265E2B847F7A5F4,5,1,False,0.0,3.0,1,True
06A79881A79D4E1CA265E2B847F7A5F4,3,2,False,1.2,1.9000000000000004,3,True
06A79881A79D4E1CA265E2B847F7A5F4,2,0,False,0.30000000000000004,0.0,3,True
06A79881A79D4E1CA265E2B847F7A5F4,1,2,False,1.2,1.8,3,True
06EA0644EBFB48779E0BD67631F65F39,0,1,False,0.0,2.1666666666666665,3,True
06EA0644EBFB48779E0BD67631F65F39,5,0,False,4.0,2.3,3,True
06EA0644EBFB48779E0BD67631F65F39,2,1,False,0.0,1.5185185185185184,3,True
06EA0644EBFB48779E0BD67631F65F39,3,2,False,0.0,0.05000000000000071,1,True
06EA0644EBFB48779E0BD67631F65F39,4,0,False,4.0,2.1,3,True
06EA0644EBFB48779E0BD67631F65F39,1,2,False,0.0,3.8,1,True
071171419FBB419EBACD0180AA1EAD2D,3,1,True,0.0,2.235,0,False
071171419FBB419EBACD0180AA1EAD2D,2,2,True,1.1,0.8000000000000007,3,False
071171419FBB419EBACD0180AA1EAD2D,0,1,True,0.0,2.1666666666666665,0,False
071171419FBB419EBACD0180AA1EAD2D,5,0,True,1.0,4.3,3,True
071171419FBB419EBACD0180AA1EAD2D,1,2,True,1.1,0.20000000000000018,3,False
071171419FBB419EBACD0180AA1EAD2D,4,0,True,1.0,0.8000000000000003,3,True
071B012579FF4EEBB3BCA50719E1A40F,1,1,False,0.0,1.7016666666666669,3,True
071B012579FF4EEBB3BCA50719E1A40F,0,0,False,4.0,2.1,3,False
071B012579FF4EEBB3BCA50719E1A40F,2,0,False,4.0,3.666666666666667,3,False
071B012579FF4EEBB3BCA50719E1A40F,5,1,False,0.0,1.6666666666666667,3,True
071B012579FF4EEBB3BCA50719E1A40F,3,2,False,0.0,1.3499999999999996,3,True
071B012579FF4EEBB3BCA50719E1A40F,4,2,False,0.0,0.30000000000000004,3,True
078D6C0971DC4DF992E9528AD500969F,0,1,True,0.0,1.6666666666666667,0,False
078D6C0971DC4DF992E9528AD500969F,1,2,True,0.0,0.0,0,True
078D6C0971DC4DF992E9528AD500969F,4,2,True,0.0,0.0,0,True
078D6C0971DC4DF992E9528AD500969F,3,0,True,0.0,0.0,0,True
078D6C0971DC4DF992E9528AD500969F,2,1,True,0.0,1.6666666666666667,0,False
078D6C0971DC4DF992E9528AD500969F,5,0,True,0.0,0.0,0,True
07B408114B4545CA8B587B7E09BF1A01,4,1,False,0.0,2.901666666666667,1,True
07B408114B4545CA8B587B7E09BF1A01,0,2,False,0.0,4.2,1,True
07B408114B4545CA8B587B7E09BF1A01,5,0,False,0.0,2.4,1,True
07B408114B4545CA8B587B7E09BF1A01,3,0,False,0.0,0.09999999999999964,1,True
07B408114B4545CA8B587B7E09BF1A01,2,1,False,0.0,1.6451851851851853,1,True
07B408114B4545CA8B587B7E09BF1A01,1,2,False,0.0,0.19999999999999973,1,True
081C478370F54DABBF6F76F47BC7FD67,0,1,False,0.0,3.0,1,False
081C478370F54DABBF6F76F47BC7FD67,3,0,False,0.9,0.8000000000000007,1,True
081C478370F54DABBF6F76F47BC7FD67,5,0,False,0.9,3.5,1,True
081C478370F54DABBF6F76F47BC7FD67,1,2,False,1.2,2.1,1,True
081C478370F54DABBF6F76F47BC7FD67,4,2,False,1.2,1.0,1,True
081C478370F54DABBF6F76F47BC7FD67,2,1,False,0.0,1.6451851851851853,1,False
08867740B06B4A9B8408C348F9A3AA09,2,1,False,0.0,2.8066666666666666,3,False
08867740B06B4A9B8408C348F9A3AA09,1,2,False,2.0,1.8,1,False
08867740B06B4A9B8408C348F9A3AA09,4,2,False,2.0,4.4,1,False
08867740B06B4A9B8408C348F9A3AA09,5,1,False,0.0,1.7016666666666669,3,False
08867740B06B4A9B8408C348F9A3AA09,0,0,False,2.3,3.5,2,False
08867740B06B4A9B8408C348F9A3AA09,3,0,False,2.3,3.3499999999999996,2,False
090000DA707142A38385C7A44E31677D,5,1,False,0.0,1.5266666666666666,3,True
090000DA707142A38385C7A44E31677D,4,2,False,0.0,1.1,3,True
090000DA707142A38385C7A44E31677D,2,2,False,0.0,2.733333333333333,3,True
090000DA707142A38385C7A44E31677D,3,0,False,0.0,0.5500000000000008,2,True
090000DA707142A38385C7A44E31677D,0,0,False,0.0,0.39999999999999997,2,True
090000DA707142A38385C7A44E31677D,1,1,False,0.0,1.515,3,True
09228F2CD6294CF1AEA7171816AABA1F,0,1,False,0.0,1.6666666666666667,3,False
09228F2CD6294CF1AEA7171816AABA1F,1,1,False,0.0,1.6666666666666667,3,False
09228F2CD6294CF1AEA7171816AABA1F,5,2,False,0.0,1.1,3,False
09228F2CD6294CF1AEA7171816AABA1F,4,2,False,0.0,0.19999999999999996,3,False
09228F2CD6294CF1AEA7171816AABA1F,2,0,False,0.0,1.7999999999999998,3,False
09228F2CD6294CF1AEA7171816AABA1F,3,0,False,0.0,0.05000000000000071,3,False
09804C26E1FD4C718AE81F0720A2B530,1,1,False,0.0,1.5,3,False
09804C26E1FD4C718AE81F0720A2B530,5,2,False,0.0,0.7,2,False
09804C26E1FD4C718AE81F0720A2B530,0,0,False,0.0,0.30000000000000004,3,False
09804C26E1FD4C718AE81F0720A2B530,3,2,False,0.0,1.0999999999999996,2,False
09804C26E1FD4C718AE81F0720A2B530,4,1,False,0.0,1.5,3,False
09804C26E1FD4C718AE81F0720A2B530,2,0,False,0.0,1.9333333333333336,3,False
09DE52E0D4FA438FA7604C64DC26BC1B,3,1,False,0.0,1.80375,3,True
09DE52E0D4FA438FA7604C64DC26BC1B,2,0,False,0.0,1.1333333333333333,2,True
09DE52E0D4FA438FA7604C64DC26BC1B,1,2,False,0.0,1.6,2,True
09DE52E0D4FA438FA7604C64DC26BC1B,5,1,False,0.0,2.626666666666667,3,True
09DE52E0D4FA438FA7604C64DC26BC1B,0,0,False,0.0,0.5,2,True
09DE52E0D4FA438FA7604C64DC26BC1B,4,2,False,0.0,2.4,2,True
0B23D5D9AACA4AFD9227F5D0EFE58EEA,2,1,False,0.0,2.1666666666666665,3,False
0B23D5D9AACA4AFD9227F5D0EFE58EEA,1,0,False,0.7,2.8,3,False
0B23D5D9AACA4AFD9227F5D0EFE58EEA,5,1,False,0.0,1.5,3,False
0B23D5D9AACA4AFD9227F5D0EFE58EEA,4,2,False,3.0,1.0,3,False
0B23D5D9AACA4AFD9227F5D0EFE58EEA,0,0,False,0.7,0.6000000000000001,3,False
0B23D5D9AACA4AFD9227F5D0EFE58EEA,3,2,False,3.0,0.8000000000000007,3,False
0B8559F4E73E445AABCFDB016A4A374F,5,1,False,0.0,2.1016666666666666,3,True
0B8559F4E73E445AABCFDB016A4A374F,0,0,False,1.5,0.9,3,True
0B8559F4E73E445AABCFDB016A4A374F,3,0,False,1.5,3.9499999999999993,3,True
0B8559F4E73E445AABCFDB016A4A374F,1,2,False,0.5,1.4,3,True
0B8559F4E73E445AABCFDB016A4A374F,4,1,False,0.0,2.235,3,True
0B8559F4E73E445AABCFDB016A4A374F,2,2,False,0.5,1.4666666666666668,3,True
0B95ACD495CD48998EAC25E0558322C9,1,1,True,0.0,1.5,3,True
0B95ACD495CD48998EAC25E0558322C9,0,1,True,0.0,2.1666666666666665,3,True
0B95ACD495CD48998EAC25E0558322C9,3,0,False,0.0,0.9000000000000004,3,True
0B95ACD495CD48998EAC25E0558322C9,2,0,False,0.0,2.4000000000000004,3,True
0B95ACD495CD48998EAC25E0558322C9,4,2,True,0.0,0.10000000000000009,0,True
0B95ACD495CD48998EAC25E0558322C9,5,2,True,0.0,0.20000000000000007,0,True
0C2812C24C2B4C7AB352B4C0AF05ECDD,1,1,False,0.0,3.0,3,True
0C2812C24C2B4C7AB352B4C0AF05ECDD,4,2,False,0.0,2.4000000000000004,2,True
0C2812C24C2B4C7AB352B4C0AF05ECDD,0,2,False,0.0,0.10000000000000009,2,True
0C2812C24C2B4C7AB352B4C0AF05ECDD,5,0,False,3.5,0.40000000000000013,2,True
0C2812C24C2B4C7AB352B4C0AF05ECDD,2,0,False,3.5,0.19999999999999973,2,True
0C2812C24C2B4C7AB352B4C0AF05ECDD,3,1,False,0.0,3.0,3,True
0CC1434FA3D54A91AC263651FD0836F5,5,1,False,0.0,1.74,3,True
0CC1434FA3D54A91AC263651FD0836F5,3,2,False,0.0,1.6500000000000004,3,True
0CC1434FA3D54A91AC263651FD0836F5,4,2,False,0.0,0.6000000000000001,3,True
0CC1434FA3D54A91AC263651FD0836F5,2,0,True,0.7,3.2,2,True
0CC1434FA3D54A91AC263651FD0836F5,0,0,True,0.7,2.2,2,True
0CC1434FA3D54A91AC263651FD0836F5,1,1,False,0.0,1.5599999999999998,3,True
0CD5A01591584DE1940F418669198AEB,2,1,True,0.0,2.1666666666666665,3,False
0CD5A01591584DE1940F418669198AEB,4,1,True,0.0,2.1666666666666665,3,False
0CD5A01591584DE1940F418669198AEB,3,0,True,0.8999999999999999,3.25,3,False
0CD5A01591584DE1940F418669198AEB,1,0,True,0.8999999999999999,2.3,3,False
0CD5A01591584DE1940F418669198AEB,5,2,True,3.1,2.3,3,False
0CD5A01591584DE1940F418669198AEB,0,2,True,3.1,2.6,3,False
0DEC234AE3F94DEABD93FC73FB4A1238,5,1,False,0.0,2.1666666666666665,3,False
0DEC234AE3F94DEABD93FC73FB4A1238,0,1,False,0.0,2.1666666666666665,3,False
0DEC234AE3F94DEABD93FC73FB4A1238,4,2,False,0.0,5.7,2,False
0DEC234AE3F94DEABD93FC73FB4A1238,2,0,False,0.0,3.133333333333333,3,False
0DEC234AE3F94DEABD93FC73FB4A1238,3,0,False,0.0,3.5500000000000007,3,False
0DEC234AE3F94DEABD93FC73FB4A1238,1,2,False,0.0,4.6,2,False
0E459E9B027D4629BF6C5ADF21124E39,5,1,True,0.0,1.875,3,False
0E459E9B027D4629BF6C5ADF21124E39,0,1,True,0.0,1.5599999999999998,3,False
0E459E9B027D4629BF6C5ADF21124E39,3,0,False,0.0,4.800000000000001,3,False
0E459E9B027D4629BF6C5ADF21124E39,2,2,True,0.0,3.1999999999999993,3,False
0E459E9B027D4629BF6C5ADF21124E39,4,2,True,0.0,2.4,3,False
0E459E9B027D4629BF6C5ADF21124E39,1,0,False,0.0,0.5999999999999999,3,False
0F2E0CA76F7741D2B5D9B4957E7A7D52,0,1,False,0.0,3.0,3,True
0F2E0CA76F7741D2B5D9B4957E7A7D52,2,1,False,0.0,2.1666666666666665,3,True
0F2E0CA76F7741D2B5D9B4957E7A7D52,4,0,False,0.09999999999999998,1.5,3,True
0F2E0CA76F7741D2B5D9B4957E7A7D52,5,2,False,1.6,3.8,3,True
0F2E0CA76F7741D2B5D9B4957E7A7D52,1,0,False,0.09999999999999998,4.2,3,True
0F2E0CA76F7741D2B5D9B4957E7A7D52,3,2,False,1.6,5.300000000000001,3,True
0F413487254A4CA398144557EBBB7D3D,5,1,False,0.0,1.6666666666666667,0,False
0F413487254A4CA398144557EBBB7D3D,4,2,False,0.0,0.5,3,True
0F413487254A4CA398144557EBBB7D3D,3,2,False,0.0,1.9499999999999993,3,True
0F413487254A4CA398144557EBBB7D3D,1,1,False,0.0,2.1016666666666666,0,False
0F413487254A4CA398144557EBBB7D3D,2,0,False,0.6000000000000001,3.733333333333333,2,True
0F413487254A4CA398144557EBBB7D3D,0,0,False,0.6000000000000001,0.3,2,True
0F4CC486FCEF48E99DE6DDCDCB734089,4,1,False,0.0,2.715,3,True
0F4CC486FCEF48E99DE6DDCDCB734089,0,2,False,2.5,0.8999999999999999,3,True
0F4CC486FCEF48E99DE6DDCDCB734089,5,2,False,2.5,5.300000000000001,3,True
0F4CC486FCEF48E99DE6DDCDCB734089,1,0,False,3.5,0.6000000000000001,2,True
0F4CC486FCEF48E99DE6DDCDCB734089,2,0,False,3.5,2.0666666666666673,2,True
0F4CC486FCEF48E99DE6DDCDCB734089,3,1,False,0.0,1.5704166666666668,3,True
0FD2FE3A81B944F998CFBA7227EED4F1,2,1,False,0.0,1.8585185185185182,3,False
0FD2FE3A81B944F998CFBA7227EED4F1,4,2,False,0.0,4.1,3,True
0FD2FE3A81B944F998CFBA7227EED4F1,5,2,False,0.0,1.7,3,True
0FD2FE3A81B944F998CFBA7227EED4F1,1,1,False,0.0,1.6666666666666667,3,False
0FD2FE3A81B944F998CFBA7227EED4F1,3,0,False,0.0,2.700000000000001,3,True
0FD2FE3A81B944F998CFBA7227EED4F1,0,0,False,0.0,4.0,3,True
1074DEABAAD0477695106E56171A29F7,3,1,False,0.0,1.6066666666666667,3,False
1074DEABAAD0477695106E56171A29F7,2,1,False,0.0,1.6451851851851853,3,False
1074DEABAAD0477695106E56171A29F7,1,2,False,1.0,3.9000000000000004,2,True
1074DEABAAD0477695106E56171A29F7,0,0,False,0.5,0.0,2,True
1074DEABAAD0477695106E56171A29F7,5,0,False,0.5,0.39999999999999997,2,True
1074DEABAAD0477695106E56171A29F7,4,2,False,1.0,0.29999999999999993,2,True
10F8DDBEA1F9494FB42940DEAE44DCEC,5,1,False,0.0,1.5016666666666667,3,True
10F8DDBEA1F9494FB42940DEAE44DCEC,2,0,False,0.30000000000000004,0.9333333333333345,3,False
10F8DDBEA1F9494FB42940DEAE44DCEC,3,0,False,0.30000000000000004,0.9000000000000004,3,False
10F8DDBEA1F9494FB42940DEAE44DCEC,0,2,False,3.0,1.0,3,False
10F8DDBEA1F9494FB42940DEAE44DCEC,4,2,False,3.0,3.0,3,False
10F8DDBEA1F9494FB42940DEAE44DCEC,1,1,False,0.0,2.1666666666666665,3,True
10F9EB571E8F4893B63292EDAB04F3A0,0,1,False,0.0,1.7016666666666669,3,True
10F9EB571E8F4893B63292EDAB04F3A0,3,0,False,1.7,1.8499999999999996,3,True
10F9EB571E8F4893B63292EDAB04F3A0,4,1,False,0.0,1.6666666666666667,3,True
10F9EB571E8F4893B63292EDAB04F3A0,1,2,False,0.9,0.7,3,True
10F9EB571E8F4893B63292EDAB04F3A0,5,2,False,0.9,0.0,3,True
10F9EB571E8F4893B63292EDAB04F3A0,2,0,False,1.7,0.0,3,True
11C928CBCF6C4661BD61754FE522A9B4,5,1,False,0.0,2.235,3,True
11C928CBCF6C4661BD61754FE522A9B4,2,2,False,0.30000000000000004,3.2666666666666666,3,True
11C928CBCF6C4661BD61754FE522A9B4,0,1,False,0.0,1.6666666666666667,3,True
11C928CBCF6C4661BD61754FE522A9B4,4,2,False,0.30000000000000004,2.8,3,True
11C928CBCF6C4661BD61754FE522A9B4,3,0,False,4.0,2.3499999999999996,3,True
11C928CBCF6C4661BD61754FE522A9B4,1,0,False,4.0,2.5,3,True
11D6AF61B25E41388C456EB41EB024BE,0,1,False,0.0,1.6666666666666667,3,True
11D6AF61B25E41388C456EB41EB024BE,5,2,False,0.0,0.2999999999999998,3,True
11D6AF61B25E41388C456EB41EB024BE,2,1,False,0.0,1.6666666666666667,3,True
11D6AF61B25E41388C456EB41EB024BE,4,0,True,0.0,0.8,3,True
11D6AF61B25E41388C456EB41EB024BE,1,2,False,0.0,3.1999999999999997,3,True
11D6AF61B25E41388C456EB41EB024BE,3,0,True,0.0,1.5999999999999996,3,True
1485603DA1B84D6DB8EDA242CF1A10DC,3,1,False,0.0,1.720416666666667,0,True
1485603DA1B84D6DB8EDA242CF1A10DC,0,1,False,0.0,1.8266666666666664,0,True
1485603DA1B84D6DB8EDA242CF1A10DC,5,0,False,3.2,1.7,3,True
1485603DA1B84D6DB8EDA242CF1A10DC,2,0,False,3.2,0.06666666666666687,3,True
1485603DA1B84D6DB8EDA242CF1A10DC,4,2,False,0.2999999999999998,0.6,3,True
1485603DA1B84D6DB8EDA242CF1A10DC,1,2,False,0.2999999999999998,4.9,3,True
1493A7BAEEF346F680E3F196BB72272A,1,1,False,0.0,1.8266666666666664,3,True
1493A7BAEEF346F680E3F196BB72272A,5,0,False,0.0,0.40000000000000013,3,False
1493A7BAEEF346F680E3F196BB72272A,4,1,False,0.0,1.635,3,True
1493A7BAEEF346F680E3F196BB72272A,3,0,False,0.0,1.049999999999999,3,False
1493A7BAEEF346F680E3F196BB72272A,0,2,False,0.0,2.0,1,True
1493A7BAEEF346F680E3F196BB72272A,2,2,False,0.0,1.4666666666666668,1,True
14AC26F60640419982870C6396588A13,2,1,False,0.0,1.5362962962962963,3,False
14AC26F60640419982870C6396588A13,1,2,False,2.6,2.7,3,False
14AC26F60640419982870C6396588A13,4,0,False,0.6,0.30000000000000004,3,False
14AC26F60640419982870C6396588A13,3,2,False,2.6,0.9499999999999993,3,False
14AC26F60640419982870C6396588A13,5,1,False,0.0,2.1016666666666666,3,False
14AC26F60640419982870C6396588A13,0,0,False,0.6,1.4000000000000001,3,False
14FAB1BF5EE241F4AC1E2B8279B866AA,3,1,True,0.0,1.6666666666666667,3,False
14FAB1BF5EE241F4AC1E2B8279B866AA,2,0,True,1.4,0.7333333333333334,3,False
14FAB1BF5EE241F4AC1E2B8279B866AA,1,1,True,0.0,3.0,3,False
14FAB1BF5EE241F4AC1E2B8279B866AA,0,2,True,1.2000000000000002,1.2,3,False
14FAB1BF5EE241F4AC1E2B8279B866AA,4,2,True,1.2000000000000002,0.7999999999999998,3,False
14FAB1BF5EE241F4AC1E2B8279B866AA,5,0,True,1.4,0.6000000000000001,3,False
162516ED24D648ECBCCE91357F26DC77,3,1,True,0.0,1.5504166666666668,3,True
162516ED24D648ECBCCE91357F26DC77,4,1,True,0.0,1.7016666666666669,3,True
162516ED24D648ECBCCE91357F26DC77,0,0,True,3.0,1.2,3,True
162516ED24D648ECBCCE91357F26DC77,5,2,True,0.7,1.0,3,True
162516ED24D648ECBCCE91357F26DC77,2,0,True,3.0,1.3333333333333335,3,True
162516ED24D648ECBCCE91357F26DC77,1,2,True,0.7,1.3,3,True
17C85E96AECE4F48B85D465B06656A20,1,1,False,0.0,1.5266666666666666,1,True
17C85E96AECE4F48B85D465B06656A20,3,0,False,0.2,0.4499999999999993,3,False
17C85E96AECE4F48B85D465B06656A20,4,0,False,0.2,0.9,3,False
17C85E96AECE4F48B85D465B06656A20,2,1,False,0.0,2.211851851851852,1,True
17C85E96AECE4F48B85D465B06656A20,0,2,False,0.2,1.6,3,False
17C85E96AECE4F48B85D465B06656A20,5,2,False,0.2,0.6,3,False
17E164CD84AC4F23B1D843EBD341FFDA,1,1,False,0.0,2.235,3,False
17E164CD84AC4F23B1D843EBD341FFDA,3,0,True,1.7,4.5,3,True
17E164CD84AC4F23B1D843EBD341FFDA,2,1,False,0.0,1.5740740740740742,3,False
17E164CD84AC4F23B1D843EBD341FFDA,0,0,True,1.7,1.0,3,True
17E164CD84AC4F23B1D843EBD341FFDA,5,2,False,0.20000000000000007,0.19999999999999996,3,True
17E164CD84AC4F23B1D843EBD341FFDA,4,2,False,0.20000000000000007,2.2,3,True
17F76C77FFDA4939A5241C48FD944FF7,2,1,False,0.0,2.1666666666666665,0,True
17F76C77FFDA4939A5241C48FD944FF7,1,1,False,0.0,1.7016666666666669,0,True
17F76C77FFDA4939A5241C48FD944FF7,5,0,False,1.0,1.6,3,True
17F76C77FFDA4939A5241C48FD944FF7,0,2,False,1.0,1.0,0,True
17F76C77FFDA4939A5241C48FD944FF7,3,2,False,1.0,3.75,0,True
17F76C77FFDA4939A5241C48FD944FF7,4,0,False,1.0,1.0999999999999999,3,True
180BDA272B474D36AF9FA9EC01779D78,0,1,False,0.0,2.1666666666666665,0,True
180BDA272B474D36AF9FA9EC01779D78,4,1,False,0.0,2.1666666666666665,0,True
180BDA272B474D36AF9FA9EC01779D78,5,0,False,0.7,0.6,3,True
180BDA272B474D36AF9FA9EC01779D78,3,2,False,0.6,3.1999999999999993,3,True
180BDA272B474D36AF9FA9EC01779D78,2,0,False,0.7,0.6666666666666663,3,True
180BDA272B474D36AF9FA9EC01779D78,1,2,False,0.6,2.5,3,True
189C3E7BE9974706A20C5FF5DEBD57BC,3,1,True,0.0,2.1666666666666665,3,True
189C3E7BE9974706A20C5FF5DEBD57BC,0,0,True,1.0,1.5,3,True
189C3E7BE9974706A20C5FF5DEBD57BC,4,0,True,1.0,1.0,3,True
189C3E7BE9974706A20C5FF5DEBD57BC,1,1,True,0.0,2.1666666666666665,3,True
189C3E7BE9974706A20C5FF5DEBD57BC,2,2,True,0.9,0.40000000000000036,3,True
